ARR_A,ARR_B,MPR_A,MPR_B,END_A,END_B,OF,t,BL_AB,BL_AX,BL_BX,ENR,r_A12,IE_A,D_A,TC_A,VLC_A,BP_A,VR_A,AM_A,IE_B,D_B,TC_B,VLC_B,BP_B,VR_B,AM_B,crystal_system
1.866666667,3.2632964225316057,28.69757174,23.118471335004998,1.87,2.3346814309873576,0.7525127765588666,0.5343093737803897,215.98055937751425,161.685279,185.5094266078439,0.9534237731516101,0.45,900,1.85,200.0,2,2744.0,153,9.012183,508,9.192436112914008,6.2044429504628775,5,3531.099829842859,253,203.91544298077395,Trigonal
2.316666667,2.761671690623496,67.9727741,7.883071181188402,1.08,1.6597099691138093,0.5701855814932792,0.6626794693263217,241.96975349614115,185.895024,187.7520818781454,0.7550518995666815,0.66,770,19.25,35.0,14,5828.0,210,183.84,558,7.296436222222488,29.0,12,2346.2761358992384,192,114.38203523957458,Trigonal
2.130839946320393,2.3158076803573415,27.808676048315327,67.78836692700492,1.8802075524695465,1.0841231358022962,0.46977195394394017,0.8139970969735434,223.48346516875134,169.2226690629957,185.8941630892445,0.5269820280069655,0.9682462716045923,717,7.5188807418176795,17.809413595254952,7,2336.6027294751993,196,56.30202383181316,771,19.33658585184822,34.69076481482779,14,5814.007107870957,210,184.00389464814128,Trigonal
4.05,2.953528806501121,6.190765269,18.283481437787202,2.62,1.9809289093959304,0.6135629043002242,0.955182486687265,316.34487841617505,261.382204,186.02846834250394,0.8690043166660735,1.64,419,0.862,140.0,1,1032.0,275,39.0983,607,7.27070472222447,28.435443419991376,6,3115.204464987446,228,134.5241204698353,Trigonal
2.133333333,3.113498006002726,40.10301692,29.925374063863778,1.78,2.065982786789009,0.6354073991649863,0.6331174761238068,233.9898724689404,179.714844,185.6130875840532,0.9034446834828008,0.6483136242201948,653,7.15,94.0,6,2944.0,189,51.996,554,12.44277292425646,48.80666150458583,7,3946.664893724759,241,200.34776020558678,Trigonal
2.8750727410685806,2.4809044803943547,10.205393213055872,45.13812614821465,1.531138497949926,1.7271726657555226,0.4530821350516302,0.945562896167191,246.60958414759048,188.24943474401567,189.85283775554655,0.8461848929500604,1.3121859675322534,654,7.970396380857184,89.0658824538596,4,1895.0345417291705,195,144.60911141482578,688,12.064637541695827,5.300892519867583,8,4643.440601708944,209,122.35673896806483,Trigonal
2.163430227697272,3.207864347423819,37.34233440831573,23.55939562221271,1.7860193789394545,2.3195341116058548,0.7210957942211034,0.577312366495269,234.81663435817765,180.55560135530618,185.51550310409917,0.9626275665763457,0.5663883726363272,643,6.614034499230976,85.93403222113103,5,2925.7010880240587,188,48.98456948510833,536,6.5898321036256835,14.967857670040178,5,3729.5359701150765,237,143.2468205562291,Trigonal
2.133333333,3.302049007197072,40.10301692,19.852382975132386,1.78,2.319385297834731,0.6205504250671791,0.6856761761883589,233.97381519581853,179.714844,185.51584014639226,1.0223116682501856,0.8,653,7.15,94.0,6,2944.0,189,51.996,533,6.7701844106495805,23.491761732214957,6,3702.9011407865796,235,140.1646635116157,Trigonal
2.7958778142395504,2.283333333,18.27786767757046,63.63134658,2.047666366988949,1.54,0.40843702325304587,0.8340232891231221,237.43510631002087,183.08093719309153,185.786556,0.7810105564841495,0.9255751769804842,613,17.8687259239351,91.30609620188122,10,3380.3319361526446,224,211.35804532889753,760,21.02,17.0,15,5869.0,217,186.207,Trigonal
2.266666667,3.653291980806709,50.01839588,16.033155992873798,1.24,2.237244780170694,0.7647132051535738,0.5887709234716797,240.52375718794573,185.861616,186.16278815301163,0.9008498864923714,0.648862329838008,880,22.56,31.0,17,4701.0,202,192.22,564,6.114441156161064,59.52102878941033,3,1689.3294403051746,229,131.66844437750643,Trigonal
2.044467136956154,3.126523503919621,24.564781190599533,12.551982808331736,1.458947890286001,1.969192973012467,0.8539617702190063,0.569518143819091,234.85047606434114,180.46394322377,185.86668812489157,0.7590350535194218,0.6901225413632329,761,6.110605291858351,68.9070431649234,5,3126.93155143757,206,69.58004805270613,580,9.799153311276388,85.52605485699948,4,1725.7364767997992,207,178.38267297335125,Trigonal
2.1179725121489366,3.6047078349069337,37.774592273300655,22.818173350140793,1.7124123882553204,2.3560205967659558,0.7712960019946589,0.5906058476532365,228.4280348802435,174.20526532970757,185.49892326512293,0.9512372750116537,0.6713814176170194,685,7.675340073106374,95.84329850212762,6,3022.6474027574454,189,54.12721865599579,532,6.31386834677449,65.48247765106407,2,2098.643290953191,240,146.384681429532,Trigonal
2.1740416246543752,3.7157463369004,33.02492944377533,19.350874934280014,1.4148667333529998,2.3805978520642816,0.8081547024680062,0.5812300452759092,229.0599118465232,174.97025187307943,185.4878042659751,0.9414362558859183,0.6734958041580625,779,10.293191008139127,95.91812687555311,9,3216.3274924977877,178,80.47042705607949,527,4.495110135309677,70.51980521232808,3,1968.9032566440503,248,145.32687429964938,Trigonal
2.2763801096353857,3.279140329071771,46.06039799556129,21.64367061544716,1.414841974430627,2.3283438683712916,0.7250677249942428,0.5886962563870609,245.92265547954523,191.81787053799746,185.51208458160508,0.9652192171845396,0.6083438683712915,705,11.86295827415118,37.4458907436543,7,4490.0227568650735,208,98.65591900782916,519,8.146738281263103,13.45461458324249,5,3602.7142874044057,245,176.37501009592984,Trigonal
2.7858157594824444,2.820531306414096,19.442284576047925,30.28726442976778,2.0718759194629217,1.9350240312383251,0.5842534854090383,0.7510594930452689,237.5942898172781,182.2452588800196,186.6169973820688,0.8689034189012881,0.9535909759609398,613,17.922740458715126,31.97263365468435,9,3442.197204441622,235,213.9058644366779,610,17.5512305034751,44.45331045761387,7,4485.3946052960655,235,215.26422286141906,Trigonal
2.139458187265801,3.054843932710483,24.119314759133715,18.543111868629122,1.8455565353705794,2.1297482250223565,0.6834553261143463,0.6908892674800138,226.22852205364092,171.9403823355907,185.57247917613054,0.9049245405152062,0.9018816231769116,693,7.17795449508884,11.340945371564068,6,2358.443905546181,195,57.46532787233615,622,7.713188633396053,15.986325691038353,9,1563.5278305387292,235,178.8532908621878,Trigonal
2.7712028640406996,2.433333333,17.838344332086983,60.52244297,1.34274208473488,1.94,0.4690898511267135,0.9513259367573084,242.29181279975774,188.16165126376833,185.661276,0.9433333249899165,1.367810405514188,724,10.852659766844914,270.79326045769494,8,2262.3062024887636,184,149.31952914015466,761,16.654,58.0,13,5731.0,217,180.9479,Trigonal
2.25,3.3673132270859356,24.97737307,26.459155942168756,1.54,2.31087395739306,0.7618587537636812,0.597193803715805,226.67443065404873,171.786556,186.2473003930594,0.9374660277548692,0.68,745,8.96,400.0,11,2835.0,140,63.55,523,8.71054196132108,4.217063326709548,4,3506.6794021935016,250,193.50321136990067,Trigonal
2.265305302972832,2.433333333,24.93900657625866,50.58866814,1.4746973739825848,1.84,0.46005815284807833,0.7562415817231363,232.4131071710674,173.2293914008044,190.695296,0.900190940087469,0.7863256565043538,759,10.013208915237128,359.97153095838746,10,2864.99839382675,142,77.16320683630676,652,8.57,31.0,5,5017.0,207,92.90637,Trigonal
2.25,3.180687943987145,24.97737307,31.436537327277623,1.54,2.2175714896033445,0.6476644379742321,0.637662172220501,225.95862454928806,171.786556,185.55735773237,0.9613336964714084,0.68,745,8.96,400.0,11,2835.0,140,63.55,576,8.644579739880223,34.468298046859886,7,3004.463745685009,217,163.18970090572483,Trigonal
2.316666667,3.0411495707984075,37.55610743,14.76855627493886,1.16,1.6328281970540033,0.709950741997838,0.6114282746280016,259.9901972041156,185.878896,205.77036667657072,0.6815195147825714,0.67,870,21.46,94.0,18,4098.0,209,195.08,666,7.488795498102752,133.8483259239747,4,1917.8274644967587,213,141.38309575018476,Trigonal
2.9033005917701193,2.4216380172991614,10.777739366184514,61.269305614048946,1.2453315110258836,1.853788815198326,0.48141804754041306,0.9653938647502256,240.72899714633954,186.6475934952904,185.6847082000291,0.8927906797998635,1.4328600286779603,696,10.25854594728315,90.37847750491817,5,1981.2000555647892,199,186.95088725542468,761,16.91423748342459,55.694352034373836,13,5740.723819681119,216,181.23782019484293,Trigonal
3.2233778446204413,2.988938346239404,20.33728513033435,33.96969974413593,2.42307566975475,1.939336300774696,0.6464444684406127,0.8410433175671477,290.39679244699494,235.62383900006472,185.9269850645738,0.8415764638540295,1.340663699225304,591,1.6771700373896867,203.31849612651956,2,1758.327398450608,230,42.88247661583803,569,15.190303434748964,57.402670697226476,6,4018.267904025209,242,227.99665390610534,Trigonal
2.283333333,4.412903519092212,63.63134658,6.111958687353105,1.54,2.582789055090835,0.9648995298497389,0.5129884886632782,253.47767396978188,185.786556,198.9751688437107,0.9445959141258995,0.58,760,21.02,17.0,15,5869.0,217,186.207,434,1.3422241809632598,67.13359556861317,1,1026.9648568844284,277,64.33278181272921,Trigonal
2.415646065979772,2.373700749294988,24.079008268043097,54.65485854082151,1.5280734832589977,1.6014696651799527,0.4372653290983294,0.8355675971477141,236.16066908474318,178.94573987344683,188.77366381864508,0.7936206398672032,0.9727507845970402,739,9.572625409929488,400.0,11,2675.9797767866353,152,81.16864563092476,726,14.151609834789108,27.819595535732702,9,5123.543549552955,210,131.58550689959634,Trigonal
2.2309811033339235,2.4824027659364547,27.443142126306583,17.954991380311917,1.5791245873155728,1.5334568201570997,0.470490629671968,0.7383635712398087,227.29893534419412,173.0790184838292,185.77885632344024,0.7385039991378751,0.7373961772370228,730,8.664935403995056,350.11615117264483,10,2852.7690834058226,147,61.6664771589828,786,6.8211209600354294,54.7275543006317,12,1893.7449565596814,209,126.42886741965835,Trigonal
2.3943645276403647,3.8239809279321,50.45533116725502,9.440187288903187,1.6997123001441616,2.554532406733942,0.9005396109205175,0.5743895960845868,301.9937449574268,189.56511958493473,243.6416534185611,0.9631129840112285,0.7489568450216243,705,11.841041534971968,31.0,7,4943.115144742592,205,116.12717119505632,462,2.2889597203669703,107.38778604017942,3,1134.176208061669,267,70.4179264746322,Trigonal
2.25,3.3234551023305894,5.572295806,24.45373012981207,1.63,2.2424990057723586,0.686222309282222,0.6050553548722027,241.96343301073765,187.760879,185.54460480244404,0.9500714766246371,0.62,579,5.907,29.0,3,2477.0,187,69.723,549,7.610611034429349,79.28449304373422,2,2065.9331510859965,228,151.74185885627975,Trigonal
2.116666667,3.1080912521458397,27.94334069,20.158134920496813,1.89,2.3565052794305594,0.6844661715358764,0.7076739420869251,231.39798203443667,168.678511,193.91778793837437,0.9991979132517226,0.96,717,7.44,7.7,7,2334.0,197,54.93804,600,6.06958859089214,33.444731408080344,8,1516.5352047600118,240,151.10292994118487,Trigonal
2.25,3.2297431923580424,5.572295806,29.273172656617728,1.63,2.2394938119209713,0.6707054451872783,0.6106770975451584,242.0424938801669,187.760879,185.62454739574926,0.9574662283645032,0.62,579,5.907,29.0,3,2477.0,187,69.723,593,7.8082899820623375,89.12710410759281,3,3547.822277084504,236,155.5202500468376,Trigonal
2.283333333,3.2863225911234903,63.63134658,6.7381803302488334,1.54,2.5249005490474157,0.7634038812992835,0.5683934058233036,289.9763559525415,185.786556,235.48989752034552,1.0243560992275424,0.58,760,21.02,17.0,15,5869.0,217,186.207,485,0.9562349104893787,92.45027452370799,1,1139.2030174374584,233,25.171823407065055,Trigonal
3.1600328487953058,2.2731475213765298,18.321035043966692,6.433174098083384,2.1321379656921535,1.5952787179352053,0.4544309036882649,0.9634560266537907,280.91505625799334,224.75730201793115,187.53912227308462,0.7840617006557392,1.3747212820647947,619,3.808920045327452,174.7692016995825,2,1818.340931647804,224,78.71784268170356,609,6.226435794996111,36.17573162672424,5,2569.1271350785887,193,81.06227629672065,Trigonal
2.283333333,2.894742221868628,63.63134658,11.868356634169942,1.54,1.8752679999422877,0.8439838093946934,0.5397816863099055,239.9880693624051,185.786556,185.6816890728211,0.7277088889006085,0.57,760,21.02,17.0,15,5869.0,217,186.207,583,10.980581724717393,100.0,4,1753.3690666589716,200,197.48515883577434,Trigonal
2.6740202872043812,2.374027982236396,21.628405458381703,44.293452294609565,1.5210304303065723,1.5819156351649748,0.4348745319798012,0.9347492516645649,249.77797615301867,189.64457161414592,191.69925051180448,0.7865664576022247,1.2535269672642266,718,10.266345979278185,372.71806904174457,11,2428.3817418160565,173,108.37907660420451,697,11.132760206993186,8.825103891270372,6,4548.589213094309,207,96.48820668214614,Trigonal
2.4248447429760467,2.2763395435663045,24.029120167235238,46.932897599152135,1.5274111785157958,1.414111785157957,0.41957941341435273,0.8304623857568563,237.0327754184231,179.34330452202,189.30028893451262,0.7110178565475445,0.9317764296840862,739,9.606645796905294,400.0,11,2667.149046877276,153,82.14704635123222,776,16.14107885384332,17.47731801939868,11,4606.39926339751,206,136.90257329899052,Trigonal
2.3225726220643104,3.25,67.59561991897615,24.35614422,1.1235353261514038,2.34,0.8,0.5711762976871335,239.863620177727,185.88319109835206,185.507196,0.928571429,0.6355684719495982,769,19.118584061989484,36.164316862188706,13,5823.0896201898995,210,183.6935947479506,499,10.07,0.12,5,3471.0,260,227.02775,Trigonal
2.910757891946077,2.3319165945807385,10.924935822007544,44.48314322970318,1.1316655085310507,1.5624533452049072,0.4319478718598189,1.0120019232298336,246.02268843702825,185.96249345610886,191.73978824240737,0.7788743112182643,1.4675466547950928,709,11.183172126550552,88.5577063110452,6,2034.7235622827807,201,203.36878198652852,699,11.30327718253806,8.302695055500138,6,4543.672424051766,208,96.6823638525625,Trigonal
2.516666667,2.964495822314434,4.310522443,26.635785046002106,1.44,2.0337310294648177,0.6256542781219506,0.7893950763589082,239.96720833296476,185.813376,185.62668925012747,0.894694865049288,1.14,1007,13.5336,79.0,4,629.88,209,200.59,575,17.274444098671523,43.08824531241537,8,3802.3236796862307,243,236.5865974808958,Trigonal
2.25,3.269644755444659,24.97737307,22.52754851401835,1.54,2.3321420978221363,0.7494849144024934,0.6012829807605871,225.9435173936897,171.786556,185.51049160417338,0.9532772871493632,0.68,745,8.96,400.0,11,2835.0,140,63.55,512,8.77344614065251,9.109440091475935,5,3559.7942946098583,250,192.88054851965325,Trigonal
2.2842884139383566,4.175120647012401,63.75573901760043,18.09530818641742,1.526819883314279,2.5244993394558874,0.9530294031618282,0.5110028566882571,239.96725892498142,185.78966387151448,185.48174205543546,0.9223236713483342,0.5725787184819888,760,20.96928520318755,17.51574369639778,14,5867.825250469316,216,186.13917970392367,504,3.700472420878564,34.828085434534074,4,2175.0141748260894,265,136.68497655037186,Trigonal
2.2791464310781393,3.26528722095237,26.728093231434023,26.937264506640904,1.8091626196156279,2.2650048564612466,0.6833356456839617,0.5858422680344688,238.0638007509639,183.78813581107477,185.53819901564992,0.9610663611447866,0.5525024282306233,609,4.553360349424498,54.922089715058696,4,2855.3456363684913,186,37.40625519608846,567,7.52492812437355,92.25024282306234,5,3463.067226070199,233,151.82811362398635,Trigonal
2.118173671874769,3.081449576909365,27.690491136663926,19.98613036249181,1.8870613404868541,2.326097879995502,0.6788943586103706,0.7088444663084152,223.19645412539032,168.89419016252518,185.5115126082614,0.989739535540566,0.9561571375597323,715,7.422673211409029,7.940744029346178,6,2335.61626273223,196,55.10514755136723,604,7.014471202650151,1.5426535105747532,9,1475.2503027337293,241,173.43372111719734,Trigonal
2.0702104675557598,3.25,31.944538661321996,24.35614422,1.536378841255522,2.34,0.8,0.5768854053412245,217.51660772848223,163.36228896054538,185.507196,0.928571429,0.6559146929737254,741,8.900943341823762,92.91365237665654,9,3188.97679258591,169,58.744071129372124,499,10.07,0.12,5,3471.0,260,227.02775,Trigonal
2.266666667,3.7793176733808327,50.01839588,6.384794293144106,1.24,2.586292389502629,0.9069172744914806,0.5398779723996389,306.6436585840025,185.861616,252.20478212266548,0.9714787266115211,0.63,880,22.56,31.0,17,4701.0,202,192.22,442,0.8954011776746675,123.14619475131457,1,1069.997670015218,260,34.16211746799508,Trigonal
